conferenceGames,expectedWins,division,conference,year,homeGames,teamId,team,awayGames,total
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",0,North,Big 12,2000,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",2305,Kansas,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}",0,North,Big 12,2000,"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",2306,Kansas State,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 14, 'wins': 11, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,East,Mid-American,2000,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}",2309,Kent State,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}",0,,FBS Independents,2000,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}",2348,Louisiana Tech,"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}",0,,Big East,2000,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",2390,Miami,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 11, 'losses': 1, 'ties': 0}"
"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}",0,,FBS Independents,2000,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}",2393,Middle Tennessee,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 1, 'wins': 0, 'losses': 1, 'ties': 0}",0,,FBS Independents,2000,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",2426,Navy,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}",0,,FBS Independents,2000,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",2433,UL Monroe,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Mountain West,2000,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}",2439,UNLV,"{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}","{'games': 13, 'wins': 8, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,,Western Athletic,2000,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",2440,Nevada,"{'games': 7, 'wins': 1, 'losses': 6, 'ties': 0}","{'games': 12, 'wins': 2, 'losses': 10, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,West,Mid-American,2000,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2459,Northern Illinois,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",0,,Pac-10,2000,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",2483,Oregon,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0,,Big Ten,2000,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",2509,Purdue,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",0,,Western Athletic,2000,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",2567,SMU,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Conference USA,2000,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}",2572,Southern Miss,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,East,SEC,2000,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",2579,South Carolina,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",0,,Western Athletic,2000,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",2628,TCU,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,East,SEC,2000,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",2633,Tennessee,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",0,,Western Athletic,2000,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}",2638,UTEP,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,South,Big 12,2000,"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",2641,Texas Tech,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 13, 'wins': 7, 'losses': 6, 'ties': 0}"
"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",0,West,Mid-American,2000,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",2649,Toledo,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 10, 'losses': 1, 'ties': 0}"
"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",0,,Conference USA,2000,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",2655,Tulane,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}",0,West,Mid-American,2000,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}",2711,Western Michigan,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 9, 'losses': 3, 'ties': 0}"
"{'games': 7, 'wins': 0, 'losses': 7, 'ties': 0}",0,,Mountain West,2000,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",2751,Wyoming,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,West,SEC,2001,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",2,Auburn,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,,Conference USA,2001,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",5,UAB,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,West,SEC,2001,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",8,Arkansas,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 9, 'wins': 2, 'losses': 7, 'ties': 0}",0,,Pac-10,2001,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",9,Arizona State,"{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}",0,,Pac-10,2001,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",12,Arizona,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 9, 'wins': 2, 'losses': 7, 'ties': 0}",0,,Mountain West,2001,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",21,San Diego State,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,,Western Athletic,2001,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}",23,San José State,"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}","{'games': 12, 'wins': 3, 'losses': 9, 'ties': 0}"
"{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}",0,,Pac-10,2001,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}",24,Stanford,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 9, 'losses': 3, 'ties': 0}"
"{'games': 10, 'wins': 0, 'losses': 10, 'ties': 0}",0,,Pac-10,2001,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}",25,California,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}",0,,Pac-10,2001,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",26,UCLA,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}"
"{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}",0,,Pac-10,2001,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",30,USC,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 6, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,,Mountain West,2001,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",36,Colorado State,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 9, 'wins': 8, 'losses': 1, 'ties': 0}",0,North,Big 12,2001,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",38,Colorado,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,FBS Independents,2001,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}",41,UConn,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}"
"{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}",0,,ACC,2001,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",52,Florida State,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0,East,SEC,2001,"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",57,Florida,"{'games': 4, 'wins': 3, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,FBS Independents,2001,"{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}",58,South Florida,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}"
"{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}",0,,ACC,2001,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",59,Georgia Tech,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 8, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,East,SEC,2001,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",61,Georgia,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,,Western Athletic,2001,"{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}",62,Hawai'i,"{'games': 3, 'wins': 2, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 9, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,North,Big 12,2001,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",66,Iowa State,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0,,Western Athletic,2001,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",68,Boise State,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",0,,Sun Belt,2001,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}",70,Idaho,"{'games': 7, 'wins': 0, 'losses': 7, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}",0,,Big Ten,2001,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",77,Northwestern,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 10, 'wins': 4, 'losses': 6, 'ties': 0}",0,,Big Ten,2001,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",84,Indiana,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 0, 'wins': 0, 'losses': 0, 'ties': 0}",0,,FBS Independents,2001,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",87,Notre Dame,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,East,SEC,2001,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",96,Kentucky,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}"
"{'games': 10, 'wins': 8, 'losses': 2, 'ties': 0}",0,,Conference USA,2001,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",97,Louisville,"{'games': 7, 'wins': 5, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 11, 'losses': 2, 'ties': 0}"
"{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}",0,West,SEC,2001,"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",99,LSU,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Big East,2001,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",103,Boston College,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",0,,ACC,2001,"{'games': 7, 'wins': 7, 'losses': 0, 'ties': 0}",120,Maryland,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 10, 'losses': 2, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,,Big Ten,2001,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",127,Michigan State,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}",0,,Big Ten,2001,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",130,Michigan,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",0,,Big Ten,2001,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",135,Minnesota,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,North,Big 12,2001,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",142,Missouri,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,West,SEC,2001,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",145,Ole Miss,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 7, 'losses': 4, 'ties': 0}"
"{'games': 9, 'wins': 0, 'losses': 9, 'ties': 0}",0,,ACC,2001,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}",150,Duke,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}"
"{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}",0,,Conference USA,2001,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}",151,East Carolina,"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 6, 'losses': 6, 'ties': 0}"
"{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}",0,,ACC,2001,"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",152,NC State,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 9, 'wins': 6, 'losses': 3, 'ties': 0}",0,,ACC,2001,"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",153,North Carolina,"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}","{'games': 13, 'wins': 8, 'losses': 5, 'ties': 0}"
"{'games': 9, 'wins': 4, 'losses': 5, 'ties': 0}",0,,ACC,2001,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",154,Wake Forest,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",0,North,Big 12,2001,"{'games': 8, 'wins': 8, 'losses': 0, 'ties': 0}",158,Nebraska,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 11, 'losses': 2, 'ties': 0}"
"{'games': 7, 'wins': 0, 'losses': 7, 'ties': 0}",0,,Big East,2001,"{'games': 7, 'wins': 1, 'losses': 6, 'ties': 0}",164,Rutgers,"{'games': 4, 'wins': 1, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}"
"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",0,,Sun Belt,2001,"{'games': 4, 'wins': 2, 'losses': 2, 'ties': 0}",166,New Mexico State,"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 5, 'losses': 7, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Mountain West,2001,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",167,New Mexico,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 6, 'losses': 5, 'ties': 0}"
"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",0,,Big East,2001,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",183,Syracuse,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 13, 'wins': 10, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,East,Mid-American,2001,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",189,Bowling Green,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 11, 'wins': 8, 'losses': 3, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0,East,Mid-American,2001,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",193,Miami (OH),"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 9, 'wins': 5, 'losses': 4, 'ties': 0}",0,,Big Ten,2001,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",194,Ohio State,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 1, 'losses': 7, 'ties': 0}",0,East,Mid-American,2001,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}",195,Ohio,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 8, 'wins': 2, 'losses': 6, 'ties': 0}",0,South,Big 12,2001,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}",197,Oklahoma State,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",0,South,Big 12,2001,"{'games': 8, 'wins': 7, 'losses': 1, 'ties': 0}",201,Oklahoma,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}","{'games': 13, 'wins': 11, 'losses': 2, 'ties': 0}"
"{'games': 8, 'wins': 0, 'losses': 8, 'ties': 0}",0,,Western Athletic,2001,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",202,Tulsa,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 1, 'losses': 10, 'ties': 0}"
"{'games': 8, 'wins': 3, 'losses': 5, 'ties': 0}",0,,Pac-10,2001,"{'games': 5, 'wins': 4, 'losses': 1, 'ties': 0}",204,Oregon State,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 10, 'wins': 5, 'losses': 5, 'ties': 0}",0,,Big Ten,2001,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",213,Penn State,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}",0,,Big East,2001,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",218,Temple,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 4, 'losses': 7, 'ties': 0}"
"{'games': 7, 'wins': 4, 'losses': 3, 'ties': 0}",0,,Big East,2001,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",221,Pittsburgh,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,,ACC,2001,"{'games': 6, 'wins': 3, 'losses': 3, 'ties': 0}",228,Clemson,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}","{'games': 12, 'wins': 7, 'losses': 5, 'ties': 0}"
"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",0,,Conference USA,2001,"{'games': 6, 'wins': 4, 'losses': 2, 'ties': 0}",235,Memphis,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 5, 'losses': 6, 'ties': 0}"
"{'games': 8, 'wins': 0, 'losses': 8, 'ties': 0}",0,East,SEC,2001,"{'games': 6, 'wins': 1, 'losses': 5, 'ties': 0}",238,Vanderbilt,"{'games': 5, 'wins': 1, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 2, 'losses': 9, 'ties': 0}"
"{'games': 8, 'wins': 0, 'losses': 8, 'ties': 0}",0,South,Big 12,2001,"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}",239,Baylor,"{'games': 4, 'wins': 0, 'losses': 4, 'ties': 0}","{'games': 11, 'wins': 3, 'losses': 8, 'ties': 0}"
"{'games': 8, 'wins': 5, 'losses': 3, 'ties': 0}",0,,Western Athletic,2001,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}",242,Rice,"{'games': 7, 'wins': 3, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 8, 'wins': 4, 'losses': 4, 'ties': 0}",0,South,Big 12,2001,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",245,Texas A&M,"{'games': 5, 'wins': 2, 'losses': 3, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
"{'games': 7, 'wins': 0, 'losses': 7, 'ties': 0}",0,,Conference USA,2001,"{'games': 6, 'wins': 0, 'losses': 6, 'ties': 0}",248,Houston,"{'games': 5, 'wins': 0, 'losses': 5, 'ties': 0}","{'games': 11, 'wins': 0, 'losses': 11, 'ties': 0}"
"{'games': 6, 'wins': 5, 'losses': 1, 'ties': 0}",0,,Sun Belt,2001,"{'games': 5, 'wins': 3, 'losses': 2, 'ties': 0}",249,North Texas,"{'games': 7, 'wins': 2, 'losses': 5, 'ties': 0}","{'games': 12, 'wins': 5, 'losses': 7, 'ties': 0}"
"{'games': 9, 'wins': 7, 'losses': 2, 'ties': 0}",0,South,Big 12,2001,"{'games': 8, 'wins': 6, 'losses': 2, 'ties': 0}",251,Texas,"{'games': 5, 'wins': 5, 'losses': 0, 'ties': 0}","{'games': 13, 'wins': 11, 'losses': 2, 'ties': 0}"
"{'games': 10, 'wins': 9, 'losses': 1, 'ties': 0}",0,,Mountain West,2001,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}",252,BYU,"{'games': 7, 'wins': 6, 'losses': 1, 'ties': 0}","{'games': 14, 'wins': 12, 'losses': 2, 'ties': 0}"
"{'games': 10, 'wins': 6, 'losses': 4, 'ties': 0}",0,,Mountain West,2001,"{'games': 6, 'wins': 6, 'losses': 0, 'ties': 0}",254,Utah,"{'games': 6, 'wins': 2, 'losses': 4, 'ties': 0}","{'games': 12, 'wins': 8, 'losses': 4, 'ties': 0}"
